"ID","Site","SystemID","FID","System No","CSL ID","Finding ID","Finding Description","Priority ID","Priority","CAPA ID","CAPA Description","Modified","Created","Created By","Modified By"
"654","BMW","BMW-PCS_028","BMW-PCS_028-S4-3-4","PCS_028","113AU00001","S4","No Official User List is in place","3","MODERATE","4","Issue a User List that is coherent and aligned with the users authorized to use the system","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"655","BMW","BMW-PCS_028","BMW-PCS_028-T1-2-5","PCS_028","113AU00001","T1","No automatic Audit Trail or automatic data versioning is allowed by the SW application. Data can be modified/overwritten without any automatic traceability","2","SIGNIFICANT","5","Implement a paper based management for tracking the activities of the users","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"656","BMW","BMW-PCS_028","BMW-PCS_028-T3-3-6","PCS_028","113AU00001","T3","Audit Trail is not routinely reviewed according to predetermined criteria and there are no procedural requirements to execute the AT review","3","MODERATE","6","Implement an Audit Trail Review process","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"657","BMW","BMW-PCS_028","BMW-PCS_028-VD3-4-7","PCS_028","113AU00001","VD3","Computer System Validation Documentation is not specific for the system (e.g. information is spread over multiple documents which are not traceable in the validation documentation or it's linked to the documentation of other systems)","4","LOW","7","Issue a dedicated validation documentation or grant the documentation traceability of respective deliverable when present elsewhere","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"658","BMW","BMW-PCS_029","BMW-PCS_029-T3-3-1","PCS_029","113SKD20001","T3","Audit Trail is not routinely reviewed according to predetermined criteria and there are no procedural requirements to execute the AT review","3","MODERATE","1","Implement an Audit Trail Review process","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"659","BMW","BMW-PCS_029","BMW-PCS_029-VD3-4-2","PCS_029","113SKD20001","VD3","Computer System Validation Documentation is not specific for the system (e.g. information is spread over multiple documents which are not traceable in the validation documentation or it's linked to the documentation of other systems)","4","LOW","2","Issue a dedicated validation documentation or grant the documentation traceability of respective deliverable when present elsewhere","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"660","BMW","BMW-PCS_030","BMW-PCS_030-I1-3-3","PCS_030","113SKD10001","I1","Manual backup every 3 months as per procedure. In addition informal practice is in place to export result files at the end of any process.","3","MODERATE","3","Implement a process of automatic data backup following the relevant procedure and best practice. If not possible, formalize within an official document/procedure, the reason for the necessity of manual approach.","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"661","BMW","BMW-PCS_030","BMW-PCS_030-I2-2-4","PCS_030","113SKD10001","I2","Users can delete raw data results and report results as per current priviledges distribution.","2","SIGNIFICANT","4","Change permissions of users in order to prevent alteration/deletion of data","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"662","BMW","BMW-PCS_030","BMW-PCS_030-I3-2-5","PCS_030","113SKD10001","I3","OS folder not protected, user can access OS, access database and delete data.","2","SIGNIFICANT","5","Implement an automatic security policy for data protection on the server and/or on the local OS through active directories policies, OS folder restrictions or external security tool and configure User Privileges in such that users may not have the possibility to delete data.","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"663","BMW","BMW-PCS_030","BMW-PCS_030-S2-3-1","PCS_030","113SKD10001","S2","At least 3 levels are in place, but duties are not strictly segregate (e.g all users can delete raw data results and report results as per current privileges distribution).","3","MODERATE","1","Configure at least 3 user groups with a proper segregation of duties","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"664","BMW","BMW-PCS_030","BMW-PCS_030-S4-3-2","PCS_030","113SKD10001","S4","User account assignment under control and provided after specific training. No formal list of authorized users.","3","MODERATE","2","Issue a User List that is coherent and aligned with the users authorized to use the system","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"665","BMW","BMW-PCS_030","BMW-PCS_030-T2-2-6","PCS_030","113SKD10001","T2","Time Reference (Date & Time) is not protected Any user can change date and time setting.","2","SIGNIFICANT","6","Configure Time Reference protection and assigning modification privileges only to authorized users","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"666","BMW","BMW-PCS_030","BMW-PCS_030-T3-3-7","PCS_030","113SKD10001","T3","Audit Trail is not routinely reviewed according to predetermined criteria and there are no procedural requirements to execute the AT review","3","MODERATE","7","Implement an Audit Trail Review process","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"667","BMW","BMW-PCS_030","BMW-PCS_030-T4-3-8","PCS_030","113SKD10001","T4","General retention policy is in place for paper based record and backed up data, but not for locally managed electronic records.","3","MODERATE","8","Implement functionality to maintain original data or True copy of ER for the required time","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"668","BMW","BMW-PCS_030","BMW-PCS_030-VD3-4-9","PCS_030","113SKD10001","VD3","Computer System Validation Documentation is not specific for the system (e.g. information is spread over multiple documents which are not traceable in the validation documentation or it's linked to the documentation of other systems)","4","LOW","9","Issue a dedicated validation documentation or grant the documentation traceability of respective deliverable when present elsewhere","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"669","BMW","BMW-PCS_031","BMW-PCS_031-I1-3-3","PCS_031","113SKD11001","I1","Manual backup every 3 months as per procedure. In addition informal practice is in place to export result files at the end of any process.","3","MODERATE","3","Implement a process of automatic data backup following the relevant procedure and best practice. If not possible, formalize within an official document/procedure, the reason for the necessity of manual approach.","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"670","BMW","BMW-PCS_031","BMW-PCS_031-I2-2-4","PCS_031","113SKD11001","I2","Users can delete raw data results and report results as per current priviledges distribution.","2","SIGNIFICANT","4","Change permissions of users in order to prevent alteration/deletion of data","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"671","BMW","BMW-PCS_031","BMW-PCS_031-I3-2-5","PCS_031","113SKD11001","I3","OS folder not protected, user can access OS, access database and delete data.","2","SIGNIFICANT","5","Implement an automatic security policy for data protection on the server and/or on the local OS through active directories policies, OS folder restrictions or external security tool and configure User Privileges in such that users may not have the possibility to delete data.","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"672","BMW","BMW-PCS_031","BMW-PCS_031-S2-3-1","PCS_031","113SKD11001","S2","At least 3 levels are in place, but duties are not strictly segregate (e.g all users can delete raw data results and report results as per current privileges distribution).","3","MODERATE","1","Configure at least 3 user groups with a proper segregation of duties","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"673","BMW","BMW-PCS_031","BMW-PCS_031-S4-3-2","PCS_031","113SKD11001","S4","User account assignment under control and provided after specific training. No formal list of authorized users.","3","MODERATE","2","Issue a User List that is coherent and aligned with the users authorized to use the system","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"674","BMW","BMW-PCS_031","BMW-PCS_031-T2-2-6","PCS_031","113SKD11001","T2","Time Reference (Date & Time) is not protected Any user can change date and time setting.","2","SIGNIFICANT","6","Configure Time Reference protection and assigning modification privileges only to authorized users","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"675","BMW","BMW-PCS_031","BMW-PCS_031-T3-3-7","PCS_031","113SKD11001","T3","Audit Trail is not routinely reviewed according to predetermined criteria and there are no procedural requirements to execute the AT review","3","MODERATE","7","Implement an Audit Trail Review process","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"676","BMW","BMW-PCS_031","BMW-PCS_031-T4-3-8","PCS_031","113SKD11001","T4","General retention policy is in place for paper based record and backed up data, but not for locally managed electronic records.","3","MODERATE","8","Implement functionality to maintain original data or True copy of ER for the required time","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"677","BMW","BMW-PCS_031","BMW-PCS_031-VD3-4-9","PCS_031","113SKD11001","VD3","Computer System Validation Documentation is not specific for the system (e.g. information is spread over multiple documents which are not traceable in the validation documentation or it's linked to the documentation of other systems)","4","LOW","9","Issue a dedicated validation documentation or grant the documentation traceability of respective deliverable when present elsewhere","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"678","BMW","BMW-PCS_033","BMW-PCS_033-I2-2-3","PCS_033","113WAV00004","I2","Data are protected in the SW application only for low level users (high level users can alter data without any traceability)","2","SIGNIFICANT","3","Change permissions of users in order to prevent alteration/deletion of data","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"679","BMW","BMW-PCS_033","BMW-PCS_033-I3-2-4","PCS_033","113WAV00004","I3","OS folder not protected","2","SIGNIFICANT","4","Implement an automatic security policy for data protection on the server and/or on the local OS through active directories policies, OS folder restrictions or external security tool and configure User Privileges in such that users may not have the possibility to delete data.","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"680","BMW","BMW-PCS_033","BMW-PCS_033-S2-3-1","PCS_033","113WAV00004","S2","At least 3 levels are in place, but duties are not strictly segregate (e.g all users can delete raw data results and report results as per current privileges distribution).","3","MODERATE","1","Configure at least 3 user groups with a proper segregation of duties","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"681","BMW","BMW-PCS_033","BMW-PCS_033-S4-3-2","PCS_033","113WAV00004","S4","User account assignment under control and provided after specific training. No formal list of authorized users.","3","MODERATE","2","Issue a User List that is coherent and aligned with the users authorized to use the system","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"682","BMW","BMW-PCS_033","BMW-PCS_033-T2-2-5","PCS_033","113WAV00004","T2","Time Reference (Date & Time) is protected (i.e. Business Process Users are not allowed to modify the time reference) but the Business Process Users are allowed to modify the Time Zone","2","SIGNIFICANT","5","Configure Time Reference protection and assigning modification privileges only to authorized users","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"683","BMW","BMW-PCS_033","BMW-PCS_033-VD2-3-6","PCS_033","113WAV00004","VD2","Computer System Validation executed but incomplete (e.g. Part 11/Annex 11 requirements are not properly addressed and tested in the specification and verification protocols)","3","MODERATE","6","Issue the missing documentation or perform the missing tests ","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"684","BMW","BMW-PCS_034","BMW-PCS_034-I2-2-3","PCS_034","113WAV00005","I2","Data are protected in the SW application only for low level users (high level users can alter data without any traceability)","2","SIGNIFICANT","3","Change permissions of users in order to prevent alteration/deletion of data","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"685","BMW","BMW-PCS_034","BMW-PCS_034-I3-2-4","PCS_034","113WAV00005","I3","OS folder not protected","2","SIGNIFICANT","4","Implement an automatic security policy for data protection on the server and/or on the local OS through active directories policies, OS folder restrictions or external security tool and configure User Privileges in such that users may not have the possibility to delete data.","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"686","BMW","BMW-PCS_034","BMW-PCS_034-S2-3-1","PCS_034","113WAV00005","S2","At least 3 levels are in place, but duties are not strictly segregate (e.g all users can delete raw data results and report results as per current privileges distribution).","3","MODERATE","1","Configure at least 3 user groups with a proper segregation of duties","9/20/2023 11:05 AM","9/20/2023 11:05 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
