"ID","Site","SystemID","System No","CSL ID","Risk Level","Product","Plant","Business Unit","Control SW + Version","Controlled Equipment","Remediation Due Date","Modified","Created","Created By","Modified By"
"327","BRN","BRN-LAS_085","LAS_085","30942","HIGH",,"LAB1O122 - 007 - EUCHBRN4960W","REPLACEMENT 2","Empower 2 (Windows XP)","UPLC Waters ACQUITY","12/31/2023","9/20/2023 10:57 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"328","BRN","BRN-LAS_089","LAS_089","20008692","HIGH",,"GBM3O602 - 005 - LS4PR8730","QC","Endoscan-V 5.5.5 / Nexus 2.6 (Windows 10)","Photometer MCS-Nexus / Hamilton Microlab Nimbus Nexus","12/31/2023","9/20/2023 10:57 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"329","BRN","BRN-LAS_090","LAS_090","20050245","HIGH",,"GBM3O602 - 005 - CS4KX6365","QC","Endoscan-V 5.5.5 / Nexus 2.6 (Windows 10)","Photometer MCS-Nexus / Hamilton Microlab Nimbus Nexus","12/31/2023","9/20/2023 10:57 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"330","BRN","BRN-LAS_092","LAS_092","A149","NA",,"NA - 022 - NA","QC","Equivalence Limits","n/a","12/31/2023","9/20/2023 10:57 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"331","BRN","BRN-LAS_093","LAS_093","A158","NA",,"NA - 024 - NA","QC","Ethanol (GC-Headspace)","n/a","12/31/2023","9/20/2023 10:57 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"332","BRN","BRN-LAS_094","LAS_094","A059","NA",,"NA - 022 - NA","QC","evaluation linearity","n/a","12/31/2023","9/20/2023 10:57 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"333","BRN","BRN-LAS_095","LAS_095","A058","NA",,"NA - 022 - NA","QC","evaluation precision / accuracy","n/a","12/31/2023","9/20/2023 10:57 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"334","BRN","BRN-LAS_096","LAS_096","A174","NA",,"NA - 024 - NA","QC","Extinktion (UV/VIS)","n/a","12/31/2023","9/20/2023 10:57 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"335","BRN","BRN-LAS_099","LAS_099","A167","NA",,"NA - 012 - NA","QC","FC Funktionstest MTP","n/a","12/31/2023","9/20/2023 10:57 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"336","BRN","BRN-LAS_100","LAS_100","33692","LOW",,"GBM3O620 - 009 - EUCHBRN11170N","QC","Fedegari Logger 1.1.30 (Windows 7)","Fedegari BIER Laborautoklav FOB3/TS","12/31/2023","9/20/2023 10:57 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"337","BRN","BRN-LAS_101","LAS_101","30923","MEDIUM",,"GBZ2O375 - 011 - LS4GS2201","QC","Freedom EVOware 2.8 / Freedom EVOware 2.8 (Windows 10)","TECAN Freedom Evo Pipettierautomat",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"338","BRN","BRN-LAS_102","LAS_102","30493","MEDIUM",,"GBZ2O375 - 011 - LS4QT4355","QC","Freedom EVOware 2.8 / Freedom EVOware 2.8 (Windows 10)","TECAN Freedom EVO Pipettierautomat 200/8",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"339","BRN","BRN-LAS_103","LAS_103","30537","MEDIUM",,"GBZ2O375 - 011 - LS4QT4355","QC","Freedom EVOware 2.8 / HydroControl 4.3.1 (Windows 10)","TECAN Hydroflex MTP Washer",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"340","BRN","BRN-LAS_104","LAS_104","30926","MEDIUM",,"GBZ2O375 - 011 - LS4GS2201","QC","Freedom EVOware 2.8 / HydroControl 4.3.1 (Windows 10)","TECAN Freedom Evo Pipettierautomat",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"341","BRN","BRN-LAS_105","LAS_105","30536","NA",,"GBZ2O375 - 011 - LS4QT4355","QC","Freedom EVOware 2.8 / Magellan Tracker 7.2 (Windows 10)","TECAN Sunrise MTP Platereader",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"342","BRN","BRN-LAS_106","LAS_106","30925","NA",,"GBZ2O375 - 011 - LS4GS2201","QC","Freedom EVOware 2.8 / Magellan Tracker 7.2 (Windows 10)","TECAN Hydroflex MTP Washer",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"343","BRN","BRN-LAS_107","LAS_107","33074","MEDIUM",,"GBZ2O374 - 012 - LS4QT4335","QC","Freedom EVOware 2.8.35 (Windows 10)","TECAN Freedom EVO Pipettieratomat 150 (Windows 10)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"344","BRN","BRN-LAS_108","LAS_108","30320","MEDIUM",,"LAB2O112 - 001 - EUCHBRN4737W","REPLACEMENT 2","Frequency Modulation Software 4.6.2 (Windows XP)","Headspace Oxygen Analyzer FMS-760",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"345","BRN","BRN-LAS_109","LAS_109","A152","NA",,"NA - 012 - NA","QC","FXI (a)-aPTT","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"346","BRN","BRN-LAS_110","LAS_110","QC-04","NA",,"NA - 999 - NA","QC","GEPARD","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"347","BRN","BRN-LAS_111","LAS_111","A155","NA",,"NA - 999 - NA","QC","GEPARD Formular Approve Checker","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"348","BRN","BRN-LAS_112","LAS_112","A154","NA",,"NA - 999 - NA","QC","GEPARD Formularbuilder","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"349","BRN","BRN-LAS_113","LAS_113","B051","NA",,"NA - 999 - NA","QC","Gepard GUI","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"350","BRN","BRN-LAS_114","LAS_114","20168054","NA",,"GBM3O600 - 009 - LS4QT4273","QC","Growth Direct 3.1 (Windows 10)"," Growth Direct",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"351","BRN","BRN-LAS_115","LAS_115","QC-03","NA",,"NA - 999 - NA","QC","HAMSTER","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"352","BRN","BRN-LAS_116","LAS_116","A168","NA",,"NA - 999 - NA","QC","HAMSTER - Lasoft Implementation","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"353","BRN","BRN-LAS_118","LAS_118","32667","HIGH",,"GBA2U072 - 001 - NA","QC","HAMSTER Frontend, LaSoft Client","QC-RML Rückstellmusterlager (Rotomat)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"354","BRN","BRN-LAS_119","LAS_119","QC-10","MEDIUM",,"na, virtual server - 001 - EUCHBRNRML10","QC","HAMSTER: LaSoft QC-RML 3.8 (Windows 2008 R2)","QC-RML Rückstellmusterlager Rotomaten",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"355","BRN","BRN-LAS_120","LAS_120","M031","NA",,"NA - 011 - NA","QC","HBsAG MultiPlatte Evoware Script","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"356","BRN","BRN-LAS_121","LAS_121","A194","NA",,"NA - 011 - NA","QC","HBsAG: Qualitiver EIA","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"357","BRN","BRN-LAS_122","LAS_122","M032","NA",,"NA - 011 - NA","QC","HIV MultiPlatte  Evoware Script","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"358","BRN","BRN-LAS_123","LAS_123","28716","LOW",,"GBZ2O366 - 015 - EUCHBRN13238W","QC","HydroControl 2.0 (Windows 10)","Mikrotiterplatten-Washer TECAN Hydro Flex",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"359","BRN","BRN-LAS_124","LAS_124","30548","LOW",,"GBZ2O356 - 011 - EUCHBRN5062W","QC","HydroControl 2.0.1 (Windows XP)","TECAN Mikrotiterplatten-Washer Hydro Flex",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"360","BRN","BRN-LAS_125","LAS_125","30099","LOW",,"GBZ2O350 - 022 - EUCHBRN4202W","QC","HydroControl 2.0.1 (Windows XP)","TECAN Hydroflex MTP Washer",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"361","BRN","BRN-LAS_127","LAS_127","33320","LOW",,"GBZ2O358 - 011 - EUCHBRN8658W","QC","HydroControl 4.2 (Windows 7)","TECAN HydroFlex Washer",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"362","BRN","BRN-LAS_129","LAS_129","33319","LOW",,"GBZ2O358 - 011 - EUCHBRN8659W","QC","HydroControl 4.2 (Windows 7)","TECAN HydroFlex Washer",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"363","BRN","BRN-LAS_130","LAS_130","20134451","LOW",,"GBZ2O366 - 015 - LS4KX6341","QC","HydroControl 4.3.1 (Windows 10)","Tecan MTP Washer HydroFlex",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"364","BRN","BRN-LAS_131","LAS_131","20134450","LOW",,"GBZ2O356 - 011 - LS4MQ0845","QC","HydroControl 4.3.1 (Windows 10)","Tecan MTP Washer HydroFlex",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"365","BRN","BRN-LAS_132","LAS_132","B001","NA",,"NA - 999 - NA","QC","ICMS Auftragsliste","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"366","BRN","BRN-LAS_133","LAS_133","B004","NA",,"NA - 999 - NA","QC","ICMS CMS","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"367","BRN","BRN-LAS_134","LAS_134","B003","NA",,"NA - 999 - NA","QC","ICMS Kalibrationskontrolle","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"368","BRN","BRN-LAS_135","LAS_135","B005","NA",,"NA - 999 - NA","QC","ICMS Logbuchreview","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"369","BRN","BRN-LAS_136","LAS_136","B002","NA",,"NA - 999 - NA","QC","ICMS Mahnliste","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"370","BRN","BRN-LAS_137","LAS_137","B006","NA",,"NA - 999 - NA","QC","ICMS Systemdefinition","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"371","BRN","BRN-LAS_138","LAS_138","M029","NA",,"NA - 011 - NA","QC","IgM Platten Coating EVOWare Script","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"372","BRN","BRN-LAS_139","LAS_139","M030","NA",,"NA - 011 - NA","QC","IgM Testausführung EVOWare Script","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"373","BRN","BRN-LAS_140","LAS_140","20109015","HIGH",,"GBZ2O362 - 012 - LS4KX6375","QC","Image Lab 6.1 (Windows 10)","Densitometer GS900 (BIO RAD)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"374","BRN","BRN-LAS_141","LAS_141","20109014","HIGH",,"GBZ2O350 - 012 - LS4MQ0833","QC","Image Lab 6.1 (Windows 10)","Densitometer GS900 (BIO RAD)",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"375","BRN","BRN-LAS_142","LAS_142","20103496","HIGH",,"GBZ2O351 - 027 - LS4QT5958","QC","ImageCompare 6.50 (Windows 10)","Scanner Epson Expression 12000XL",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"376","BRN","BRN-LAS_143","LAS_143","34258","HIGH",,"GBZ2O351 - 027 - LS4QT5959","QC","ImageCompare 6.50 (Windows 10)","Scanner Epson Expression 11000XL",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"377","BRN","BRN-LAS_144","LAS_144","34260","HIGH",,"GBZ2O351 - 027 - LS4QT5959","QC","ImageCompare 6.50 (Windows 10)","Graphtec Scanner",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"378","BRN","BRN-LAS_145","LAS_145","33328","NA",,"LAB2O202 - 998 - EUCHBRN11363W","QC","Infection Control 7.9.6 (Windows 7)","Waschmaschinen und Autoklav QC",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"379","BRN","BRN-LAS_146","LAS_146","M041","NA",,"NA - 007 - NA","QC","Instrument Interface: Agilent OpenLab","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"380","BRN","BRN-LAS_147","LAS_147","M037","NA",,"NA - 012 - NA","QC","Instrument Interface: ASTM Upload Siemens BNPS","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"381","BRN","BRN-LAS_148","LAS_148","M048","NA",,"NA - 007 - NA","QC","Instrument Interface: Chromeleon","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"382","BRN","BRN-LAS_149","LAS_149","M049","NA",,"NA - 011 - NA","QC","Instrument Interface: CytExpert","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"383","BRN","BRN-LAS_150","LAS_150","M039","NA",,"NA - 999 - NA","QC","Instrument Interface: Lab X Balance","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"384","BRN","BRN-LAS_151","LAS_151","M044","NA",,"NA - 024 - NA","QC","Instrument Interface: LECO Trumac","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"385","BRN","BRN-LAS_152","LAS_152","M043","NA",,"NA - 005 - NA","QC","Instrument Interface: Softmax Pro GxP","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"386","BRN","BRN-LAS_153","LAS_153","M047","NA",,"NA - 011 - NA","QC","Instrument Interface: TECAN EVOWare","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"387","BRN","BRN-LAS_154","LAS_154","M036","NA",,"NA - 011 - NA","QC","Instrument Interface: Tecan Magellan","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"388","BRN","BRN-LAS_155","LAS_155","M040","NA",,"NA - 007 - NA","QC","Instrument Interface: Tiamo","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"389","BRN","BRN-LAS_156","LAS_156","M038","NA",,"NA - 024 - NA","QC","Instrument Interface: UVWinLab","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"390","BRN","BRN-LAS_157","LAS_157","M042","NA",,"NA - 001 - NA","QC","Instrument Interface: Zetasizer","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"391","BRN","BRN-LAS_158","LAS_158","A162","NA",,"NA - 011 - NA","QC","Isoagglutinin Flowzytometrie","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"392","BRN","BRN-LAS_161","LAS_161","A153","NA",,"NA - 012 - NA","QC","Kallikrein-Like Aktivität","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"393","BRN","BRN-LAS_162","LAS_162","A157","NA",,"NA - 012 - NA","QC","Kallikrein-Like Aktivität (protocol)","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"394","BRN","BRN-LAS_163","LAS_163","B046","NA",,"NA - 999 - NA","QC","KANBAN Statistic","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"395","BRN","BRN-LAS_164","LAS_164","B040","NA",,"NA - 999 - NA","QC","lab apps index","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"396","BRN","BRN-LAS_165","LAS_165","32327","HIGH",,"LABEG104 - 024 - EUCHBRN6494W","QC","LabApp - Protein Kjeldahl (FOSS) A135 (Windows 7)","FOSS Kjeltec 8400 Analyzer Unit",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"397","BRN","BRN-LAS_166","LAS_166","30544","HIGH",,"LABEG104 - 024 - EUCHBRN6494W","QC","LabApp - Protein Kjeldahl (FOSS) A135 (Windows 7)","FOSS Kjeltec 8400 Analyzer Unit",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"398","BRN","BRN-LAS_167","LAS_167","34056","HIGH",,"LABEG104 - 024 - EUCHBRN6494W","QC","LabApp - Protein Kjeldahl (FOSS) A135 (Windows 7)","FOSS Kjeltec 8400 Analyzer Unit",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"399","BRN","BRN-LAS_168","LAS_168","34431","HIGH",,"na, virtual server - 999 - PWBRNLBX001","QC","LabX 9.0.3 (Windows Server 2016)","Mettler-Toledo Waagen",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"400","BRN","BRN-LAS_169","LAS_169","QC-01","HIGH",,"NA - 999 - NA","QC","LARA","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"401","BRN","BRN-LAS_170","LAS_170","A143","NA",,"NA - 999 - NA","QC","LARA Workflow Control","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"402","BRN","BRN-LAS_171","LAS_171","A160","NA",,"NA - 999 - NA","QC","LARA(LTS) Report zu NuGenesis transfer","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"403","BRN","BRN-LAS_172","LAS_172","A126","NA",,"NA - 999 - NA","QC","LARA2: LabCockpit","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"404","BRN","BRN-LAS_173","LAS_173","A128","NA",,"NA - 999 - NA","QC","LARA2: Result-Transfer","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"405","BRN","BRN-LAS_174","LAS_174","A127","NA",,"NA - 999 - NA","QC","LARA2: SeqBuilder","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"406","BRN","BRN-LAS_175","LAS_175","B043","NA",,"NA - 999 - NA","QC","LARA3 / ZOE Login","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"407","BRN","BRN-LAS_176","LAS_176","QC-05","MEDIUM",,"NA - 999 - NA","QC-Ex / LES","LARADOKU","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"408","BRN","BRN-LAS_177","LAS_177","QC-06","LOW",,"NA - 999 - NA","QC","LARAFILE","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"409","BRN","BRN-LAS_178","LAS_178","QC-02","HIGH",,"NA - 999 - NA","QC","LARASIGMA","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"410","BRN","BRN-LAS_179","LAS_179","A123","NA",,"NA - 999 - NA","QC","LARASIGMA Trending","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"411","BRN","BRN-LAS_182","LAS_182","B010","NA",,"NA - 999 - NA","QC","LIMS Cross Sample Support","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"412","BRN","BRN-LAS_184","LAS_184","B036","NA",,"NA - 001 - NA","QC","Lims label factory","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"413","BRN","BRN-LAS_185","LAS_185","B012","NA",,"NA - 999 - NA","QC","LIMS Trendreport","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"414","BRN","BRN-LAS_186","LAS_186","B027","NA",,"NA - 999 - NA","QC","LIMS-realEBR_DataCheck","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"415","BRN","BRN-LAS_187","LAS_187","B013","NA",,"NA - 006 - NA","QC","Linearitat A037 erweitert","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"416","BRN","BRN-LAS_189","LAS_189","B049","NA",,"NA - 999 - NA","QC","Loging Server","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"417","BRN","BRN-LAS_190","LAS_190","A164","NA",,"NA - 999 - NA","QC","LtS Database Schema Spezifikation","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"418","BRN","BRN-LAS_193","LAS_193","M050","NA",,"NA - 999 - NA","QC","LTS-Interface","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"419","BRN","BRN-LAS_194","LAS_194","M023","NA",,"NA - 011 - NA","QC","M010 Modul Inkubator Test","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"420","BRN","BRN-LAS_195","LAS_195","M021","NA",,"NA - 011 - NA","QC","M010 Modul LiHa Test","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"421","BRN","BRN-LAS_196","LAS_196","M020","NA",,"NA - 011 - NA","QC","M010 Modul Position Test","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"422","BRN","BRN-LAS_197","LAS_197","M027","NA",,"NA - 011 - NA","QC","M010 Modul Vorbereitung","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"423","BRN","BRN-LAS_198","LAS_198","M022","NA",,"NA - 011 - NA","QC","M010 Modul Washer Test","n/a",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
"424","BRN","BRN-LAS_200","LAS_200","27694","MEDIUM",,"GBZ2O350 - 022 - EUCHBRN4202W","REPLACEMENT 1","Magellan Tracker 6.40 (Windows XP)","TECAN Mikrotiterplattenleser Sunrise",,"9/20/2023 10:44 AM","9/20/2023 10:44 AM","Patel, Nehul US/GLB EXT","Patel, Nehul US/GLB EXT"
